name;;sort_name
North America -- Canada -- Quebec -- Montreal -- Collège Sainte-Marie;;North America -- Canada -- Quebec -- Montreal -- Collège Sainte-Marie
North America -- Canada -- Quebec -- Montreal -- Loyola High School;;North America -- Canada -- Quebec -- Montreal -- Loyola High School
North America -- Canada -- Quebec -- Montreal -- University of Quebec;;North America -- Canada -- Quebec -- Montreal -- University of Quebec
North America -- Canada -- Quebec -- Montreal -- Université du Québec à Montréal;;North America -- Canada -- Quebec -- Montreal -- Université du Québec à Montréal
North America -- Canada -- Quebec -- Quebec City;;North America -- Canada -- Quebec -- Quebec City
North America -- Canada -- Quebec -- Quebec City -- Notre-Dame de Foy;;North America -- Canada -- Quebec -- Quebec City -- Notre-Dame de Foy
North America -- Canada -- Quebec -- St. Lawrence River Valley;;North America -- Canada -- Quebec -- St. Lawrence River Valley
North America -- Canada -- Quebec -- St. Regis;;North America -- Canada -- Quebec -- St. Regis
North America -- Canada -- Québec;;North America -- Canada -- Québec
North America -- Canada -- Québec;;North America -- Canada -- Québec
North America -- Canada -- Québec -- Montreal;;North America -- Canada -- Québec -- Montreal
North America -- Canada -- Québec -- Montreal -- Centre Justice et Foi;;North America -- Canada -- Québec -- Montreal -- Centre Justice et Foi
North America -- Caribbean;;North America -- Caribbean
North America -- Caribbean -- Antilles;;North America -- Caribbean -- Antilles
North America -- Caribbean -- Cuba;;North America -- Caribbean -- Cuba
North America -- Caribbean -- Cuba -- Havana;;North America -- Caribbean -- Cuba -- Havana
North America -- Caribbean -- Cuba -- Santiago -- Colegio de Dolores;;North America -- Caribbean -- Cuba -- Santiago -- Colegio de Dolores
North America -- Caribbean -- Dominican Republic;;North America -- Caribbean -- Dominican Republic
North America -- Caribbean -- French Antilles;;North America -- Caribbean -- French Antilles
North America -- Caribbean -- Haiti;;North America -- Caribbean -- Haiti
North America -- Caribbean -- Jamaica -- St. Mary Rural Development Project;;North America -- Caribbean -- Jamaica -- St. Mary Rural Development Project
North America -- Caribbean --Cuba -- Havana;;North America -- Caribbean --Cuba -- Havana
North America -- Central America;;North America -- Central America
North America -- Costa Rica;;North America -- Costa Rica
North America -- Cuba;;North America -- Cuba
North America -- Cuba -- Havana;;North America -- Cuba -- Havana
North America -- Dominica;;North America -- Dominica
North America -- El Salvador;;North America -- El Salvador
North America -- El Salvador -- San Salvador;;North America -- El Salvador -- San Salvador
North America -- El Salvador -- San Salvador -- Central American University;;North America -- El Salvador -- San Salvador -- Central American University
North America -- El Salvador -- San Salvador -- Centro de Investigación y Acción Social;;North America -- El Salvador -- San Salvador -- Centro de Investigación y Acción Social
North America -- El Salvador -- San Salvador -- University of Central America;;North America -- El Salvador -- San Salvador -- University of Central America
North America -- France -- Martiniuqe -- Sainte-Marie;;North America -- France -- Martiniuqe -- Sainte-Marie
North America -- Guatemala;;North America -- Guatemala
North America -- Guatemala -- Guatemala City;;North America -- Guatemala -- Guatemala City
North America -- Haiti;;North America -- Haiti
North America -- Haiti -- Port-au-Prince;;North America -- Haiti -- Port-au-Prince
North America -- Honduras;;North America -- Honduras
North America -- Honduras -- Tegucigalpa;;North America -- Honduras -- Tegucigalpa
North America -- Honduras -- Tegucigalpa -- El Hatillo;;North America -- Honduras -- Tegucigalpa -- El Hatillo
North America -- Latin America;;North America -- Latin America
North America -- Mexico;;North America -- Mexico
North America -- Mexico -- Baja California;;North America -- Mexico -- Baja California
North America -- Mexico -- Baja California -- Mission of San Javier;;North America -- Mexico -- Baja California -- Mission of San Javier
North America -- Mexico -- Baja California Sur;;North America -- Mexico -- Baja California Sur
North America -- Mexico -- Campeche;;North America -- Mexico -- Campeche
North America -- Mexico -- Chiapas;;North America -- Mexico -- Chiapas
North America -- Mexico -- Chihuahua;;North America -- Mexico -- Chihuahua
North America -- Mexico -- Cuahuilo -- Solatillo -- Colegio de San Juan Nepomuceno;;North America -- Mexico -- Cuahuilo -- Solatillo -- Colegio de San Juan Nepomuceno
North America -- Mexico -- Durango;;North America -- Mexico -- Durango
North America -- Mexico -- Durango -- Durango City;;North America -- Mexico -- Durango -- Durango City
North America -- Mexico -- Guadalajara;;North America -- Mexico -- Guadalajara
North America -- Mexico -- Guadalajara -- Jalisco;;North America -- Mexico -- Guadalajara -- Jalisco
North America -- Mexico -- Mexico City;;North America -- Mexico -- Mexico City
North America -- Mexico -- Mexico City -- Colegio Máximo de San Pedro y San Pablo;;North America -- Mexico -- Mexico City -- Colegio Máximo de San Pedro y San Pablo
North America -- Mexico -- Mexico City -- San Ildefonso College;;North America -- Mexico -- Mexico City -- San Ildefonso College
North America -- Mexico -- Mexico City -- Universidad Iberoamericana;;North America -- Mexico -- Mexico City -- Universidad Iberoamericana
North America -- Mexico -- Michoacán -- Jesuit Colegio de San Pedro y San Pablo;;North America -- Mexico -- Michoacán -- Jesuit Colegio de San Pedro y San Pablo
North America -- Mexico -- Nayarit -- El Nayar;;North America -- Mexico -- Nayarit -- El Nayar
North America -- Mexico -- Nueva Vizcaya;;North America -- Mexico -- Nueva Vizcaya
North America -- Mexico -- Nueva Vizcaya -- Mission of Parras;;North America -- Mexico -- Nueva Vizcaya -- Mission of Parras
North America -- Mexico -- Puebla;;North America -- Mexico -- Puebla
North America -- Mexico -- Puebla -- Colegio Novohispano;;North America -- Mexico -- Puebla -- Colegio Novohispano
North America -- Mexico -- San Luis de la Paz;;North America -- Mexico -- San Luis de la Paz
North America -- Mexico -- San Luis Potosí -- Capilla de Nuestra Señora de Loreto;;North America -- Mexico -- San Luis Potosí -- Capilla de Nuestra Señora de Loreto
North America -- Mexico -- Sinaloa;;North America -- Mexico -- Sinaloa
North America -- Mexico -- Sonora;;North America -- Mexico -- Sonora
North America -- Mexico -- Sonora -- Nogales;;North America -- Mexico -- Sonora -- Nogales
North America -- Mexico -- Sonora -- Pimeria Alta;;North America -- Mexico -- Sonora -- Pimeria Alta
North America -- Mexico -- Sonora -- Santa Cruz River Valley;;North America -- Mexico -- Sonora -- Santa Cruz River Valley
North America -- Mexico -- Tepotzotlán;;North America -- Mexico -- Tepotzotlán
North America -- Mexico -- Tepotzotlán;;North America -- Mexico -- Tepotzotlán
North America -- Mexico -- Tepotzotlán -- Saint-François-Xavier;;North America -- Mexico -- Tepotzotlán -- Saint-François-Xavier
North America -- Mexico -- Tepotzotlán -- San Francisco Javier;;North America -- Mexico -- Tepotzotlán -- San Francisco Javier
North America -- Mexico -- Tlatelolco -- Colegio Imperial De Santa Cruz;;North America -- Mexico -- Tlatelolco -- Colegio Imperial De Santa Cruz
North America -- Mexico -- Tlaxcala;;North America -- Mexico -- Tlaxcala
North America -- Mexico -- Zacatecas;;North America -- Mexico -- Zacatecas
North America -- Mexico -- Zaragoza -- Puebla -- Biblioteca Palafoxiana;;North America -- Mexico -- Zaragoza -- Puebla -- Biblioteca Palafoxiana
North America -- Nicaragua;;North America -- Nicaragua
North America -- Nicaraugua;;North America -- Nicaraugua
North America -- North America -- Canada -- Quebec;;North America -- North America -- Canada -- Quebec
North America -- Panama;;North America -- Panama
North America -- Panama -- Panama City -- Casco Viejo;;North America -- Panama -- Panama City -- Casco Viejo
North America -- Pennsylvania -- Scranton -- University of Scranton;;North America -- Pennsylvania -- Scranton -- University of Scranton
North America -- Peru;;North America -- Peru
North America -- The Caribbean -- Dominican Republic;;North America -- The Caribbean -- Dominican Republic
North America -- The Caribbean -- Dominican Republic -- Santo Domingo -- Colegio Gorjón;;North America -- The Caribbean -- Dominican Republic -- Santo Domingo -- Colegio Gorjón
North America -- The Caribbean -- Haiti;;North America -- The Caribbean -- Haiti
North America -- The Caribbean -- Martinique;;North America -- The Caribbean -- Martinique
North America -- US;;North America -- US
North America -- US -- Massachusetts -- Cambridge -- Harvard University;;North America -- US -- Massachusetts -- Cambridge -- Harvard University
North America -- US -- New York -- New York City -- Fordham University;;North America -- US -- New York -- New York City -- Fordham University
North America -- US -- South Dakota -- Rosebud Indian Reservation -- St. Francis Mission;;North America -- US -- South Dakota -- Rosebud Indian Reservation -- St. Francis Mission
North America -- USA;;North America -- USA
North America -- USA -- Alabama;;North America -- USA -- Alabama
North America -- USA -- Alabama -- Mobile;;North America -- USA -- Alabama -- Mobile
North America -- USA -- Alabama -- Mobile -- Spring Hill College;;North America -- USA -- Alabama -- Mobile -- Spring Hill College
North America -- USA -- Alabama -- Mobile -- St. Joseph Church;;North America -- USA -- Alabama -- Mobile -- St. Joseph Church
North America -- USA -- Alaska;;North America -- USA -- Alaska
North America -- USA -- Alaska -- Yukon River Delta -- St. Mary's Mission;;North America -- USA -- Alaska -- Yukon River Delta -- St. Mary's Mission
North America -- USA -- Arizona;;North America -- USA -- Arizona
North America -- USA -- Arizona -- Nogales;;North America -- USA -- Arizona -- Nogales
North America -- USA -- Arizona -- Pimeria Alta;;North America -- USA -- Arizona -- Pimeria Alta
North America -- USA -- Arizona -- Santa Cruz River Valley;;North America -- USA -- Arizona -- Santa Cruz River Valley
North America -- USA -- California;;North America -- USA -- California
North America -- USA -- California -- Berkeley;;North America -- USA -- California -- Berkeley
North America -- USA -- California -- Berkeley -- Graduate Theological Union -- Jesuit School of Theology;;North America -- USA -- California -- Berkeley -- Graduate Theological Union -- Jesuit School of Theology
North America -- USA -- California -- Los Angeles;;North America -- USA -- California -- Los Angeles
North America -- USA -- California -- Los Angeles -- East Los Angeles;;North America -- USA -- California -- Los Angeles -- East Los Angeles
North America -- USA -- California -- Los Angeles -- Loyola Marymount;;North America -- USA -- California -- Los Angeles -- Loyola Marymount
North America -- USA -- California -- Los Angeles -- Loyola Marymount University;;North America -- USA -- California -- Los Angeles -- Loyola Marymount University
North America -- USA -- California -- Loyola Marymount University;;North America -- USA -- California -- Loyola Marymount University
North America -- USA -- California -- San Diego;;North America -- USA -- California -- San Diego
North America -- USA -- California -- San Francisco;;North America -- USA -- California -- San Francisco
North America -- USA -- California -- San Francisco -- Saint Ignatius High School;;North America -- USA -- California -- San Francisco -- Saint Ignatius High School
North America -- USA -- California -- San Francisco -- University of San Francisco;;North America -- USA -- California -- San Francisco -- University of San Francisco
North America -- USA -- California -- San Quentin;;North America -- USA -- California -- San Quentin
North America -- USA -- California -- Santa Clara -- Santa Clara University;;North America -- USA -- California -- Santa Clara -- Santa Clara University
North America -- USA -- California -- Santa Clara -- Santa Clara University -- Center for Science, Technology, and Society;;North America -- USA -- California -- Santa Clara -- Santa Clara University -- Center for Science, Technology, and Society
North America -- USA -- California -- Santa Clara -- Santa Clara University -- Katharine & George Alexander Community Law Center;;North America -- USA -- California -- Santa Clara -- Santa Clara University -- Katharine & George Alexander Community Law Center
North America -- USA -- Chicago;;North America -- USA -- Chicago
North America -- USA -- Colorado -- Denver -- Regis University;;North America -- USA -- Colorado -- Denver -- Regis University
North America -- USA -- Connecticut;;North America -- USA -- Connecticut
North America -- USA -- Connecticut -- Fairfield -- Fairfield University;;North America -- USA -- Connecticut -- Fairfield -- Fairfield University
North America -- USA -- Connecticut -- New Haven -- Yale University;;North America -- USA -- Connecticut -- New Haven -- Yale University
North America -- USA -- District of Colubia -- Washington -- Georgetown University;;North America -- USA -- District of Colubia -- Washington -- Georgetown University
North America -- USA -- District of Columbia -- Washington;;North America -- USA -- District of Columbia -- Washington
North America -- USA -- District of Columbia -- Washington -- Catholic University of America;;North America -- USA -- District of Columbia -- Washington -- Catholic University of America
North America -- USA -- District of Columbia -- Washington -- Georgetown University;;North America -- USA -- District of Columbia -- Washington -- Georgetown University
North America -- USA -- District of Columbia -- Washingtonco;;North America -- USA -- District of Columbia -- Washingtonco
North America -- USA -- Florida;;North America -- USA -- Florida
North America -- USA -- Florida -- Miami;;North America -- USA -- Florida -- Miami
North America -- USA -- Florida -- Miami -- Belen Jesuit Preparatory School;;North America -- USA -- Florida -- Miami -- Belen Jesuit Preparatory School
North America -- USA -- Florida -- Miami-- Magister Institute;;North America -- USA -- Florida -- Miami-- Magister Institute
North America -- USA -- Georgia -- Augusta;;North America -- USA -- Georgia -- Augusta
North America -- USA -- Georgia -- Augusta -- College of the Sacred Heart;;North America -- USA -- Georgia -- Augusta -- College of the Sacred Heart
North America -- USA -- Georgia -- Macon;;North America -- USA -- Georgia -- Macon
North America -- USA -- Great Lakes Region;;North America -- USA -- Great Lakes Region
North America -- USA -- Hawaii;;North America -- USA -- Hawaii
North America -- USA -- Idaho -- Couer d'Alene -- Cataldo -- Old Sacred Heart Mission;;North America -- USA -- Idaho -- Couer d'Alene -- Cataldo -- Old Sacred Heart Mission
North America -- USA -- Illinois;;North America -- USA -- Illinois
North America -- USA -- Illinois -- Chicago;;North America -- USA -- Illinois -- Chicago
North America -- USA -- Illinois -- Chicago -- Loyola University;;North America -- USA -- Illinois -- Chicago -- Loyola University
North America -- USA -- Illinois -- Chicago -- Loyola University Chicago;;North America -- USA -- Illinois -- Chicago -- Loyola University Chicago
North America -- USA -- Illinois -- Chicago -- Pilsen -- Cristo Rey Jesuit High School;;North America -- USA -- Illinois -- Chicago -- Pilsen -- Cristo Rey Jesuit High School
North America -- USA -- Illinois -- Loyola University Chicago;;North America -- USA -- Illinois -- Loyola University Chicago
North America -- USA -- Indiana -- Valparaiso University;;North America -- USA -- Indiana -- Valparaiso University
North America -- USA -- Kentucky;;North America -- USA -- Kentucky
North America -- USA -- Los Angeles;;North America -- USA -- Los Angeles
North America -- USA -- Louisana -- New Orelans;;North America -- USA -- Louisana -- New Orelans
North America -- USA -- Louisiana;;North America -- USA -- Louisiana
North America -- USA -- Louisiana -- Grand Coteau;;North America -- USA -- Louisiana -- Grand Coteau
North America -- USA -- Louisiana -- Grand Coteau -- Our Lady of the Oaks Jesuit Retreat House;;North America -- USA -- Louisiana -- Grand Coteau -- Our Lady of the Oaks Jesuit Retreat House
North America -- USA -- Louisiana -- Grand Coteau -- St. Charles College;;North America -- USA -- Louisiana -- Grand Coteau -- St. Charles College
North America -- USA -- Louisiana -- New Orleans;;North America -- USA -- Louisiana -- New Orleans
North America -- USA -- Louisiana -- New Orleans -- Baton Rouge -- Loyola New Orleans;;North America -- USA -- Louisiana -- New Orleans -- Baton Rouge -- Loyola New Orleans
North America -- USA -- Louisiana -- New Orleans -- College of the Immaculate Conception;;North America -- USA -- Louisiana -- New Orleans -- College of the Immaculate Conception
North America -- USA -- Louisiana -- New Orleans -- Loyola University;;North America -- USA -- Louisiana -- New Orleans -- Loyola University
North America -- USA -- Louisiana -- New Orleans -- Loyola University New Orleans;;North America -- USA -- Louisiana -- New Orleans -- Loyola University New Orleans
North America -- USA -- Maine;;North America -- USA -- Maine
North America -- USA -- Maine -- Kennebec River -- Nanrantsouak;;North America -- USA -- Maine -- Kennebec River -- Nanrantsouak
North America -- USA -- Maine -- Norridgewock;;North America -- USA -- Maine -- Norridgewock
North America -- USA -- Maryland;;North America -- USA -- Maryland
North America -- USA -- Maryland -- Baltimore;;North America -- USA -- Maryland -- Baltimore
North America -- USA -- Maryland -- Baltimore -- Loyola University Maryland;;North America -- USA -- Maryland -- Baltimore -- Loyola University Maryland
North America -- USA -- Maryland -- Baltimore -- St. Mary's Seminary;;North America -- USA -- Maryland -- Baltimore -- St. Mary's Seminary
North America -- USA -- Maryland -- Chesapeake Bay;;North America -- USA -- Maryland -- Chesapeake Bay
North America -- USA -- Maryland -- Frederick County;;North America -- USA -- Maryland -- Frederick County
North America -- USA -- Maryland -- St. Inigoes;;North America -- USA -- Maryland -- St. Inigoes
North America -- USA -- Maryland -- Woodstock;;North America -- USA -- Maryland -- Woodstock
North America -- USA -- Maryland -- Woodstock -- Woodstock College;;North America -- USA -- Maryland -- Woodstock -- Woodstock College
North America -- USA -- Massachusetts;;North America -- USA -- Massachusetts
North America -- USA -- Massachusetts -- Berkshire County -- Lenox -- Shadowbrook;;North America -- USA -- Massachusetts -- Berkshire County -- Lenox -- Shadowbrook
North America -- USA -- Massachusetts -- Boston;;North America -- USA -- Massachusetts -- Boston
North America -- USA -- Massachusetts -- Boston -- Boston College;;North America -- USA -- Massachusetts -- Boston -- Boston College
North America -- USA -- Massachusetts -- Brighton -- Weston Jesuit Community Housing;;North America -- USA -- Massachusetts -- Brighton -- Weston Jesuit Community Housing
North America -- USA -- Massachusetts -- Cambridge -- Harvard Divinity School;;North America -- USA -- Massachusetts -- Cambridge -- Harvard Divinity School
North America -- USA -- Massachusetts -- Cambridge -- Harvard University;;North America -- USA -- Massachusetts -- Cambridge -- Harvard University
North America -- USA -- Massachusetts -- Cambridge -- Harvard University -- Houghton Library;;North America -- USA -- Massachusetts -- Cambridge -- Harvard University -- Houghton Library
North America -- USA -- Massachusetts -- Cambridge -- Weston Jesuit School -- Center for Religious Development;;North America -- USA -- Massachusetts -- Cambridge -- Weston Jesuit School -- Center for Religious Development
North America -- USA -- Massachusetts -- Cambridge -- Weston School of Theology;;North America -- USA -- Massachusetts -- Cambridge -- Weston School of Theology
North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College;;North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College
North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College -- John J. Burns Library;;North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College -- John J. Burns Library
North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College -- St. Mary's Chapel;;North America -- USA -- Massachusetts -- Chestnut Hill -- Boston College -- St. Mary's Chapel
North America -- USA -- Massachusetts -- Deerfield;;North America -- USA -- Massachusetts -- Deerfield
North America -- USA -- Massachusetts -- Worcester;;North America -- USA -- Massachusetts -- Worcester
North America -- USA -- Massachusetts -- Worcester -- College of the Holy Cross;;North America -- USA -- Massachusetts -- Worcester -- College of the Holy Cross
North America -- USA -- Michigan -- Detroit;;North America -- USA -- Michigan -- Detroit
North America -- USA -- Michigan -- Detroit -- Saints Peter and Paul's Jesuit Church;;North America -- USA -- Michigan -- Detroit -- Saints Peter and Paul's Jesuit Church
North America -- USA -- Michigan -- Detroit -- University of Detroit Jesuit High School;;North America -- USA -- Michigan -- Detroit -- University of Detroit Jesuit High School
North America -- USA -- Michigan -- Detroit -- University of Detroit Mercy;;North America -- USA -- Michigan -- Detroit -- University of Detroit Mercy
North America -- USA -- Michigan -- Fort St. Joseph;;North America -- USA -- Michigan -- Fort St. Joseph
North America -- USA -- Michigan -- Isle Royale;;North America -- USA -- Michigan -- Isle Royale
North America -- USA -- Michigan -- Niles;;North America -- USA -- Michigan -- Niles
North America -- USA -- Michigan -- Sault Ste. Marie;;North America -- USA -- Michigan -- Sault Ste. Marie
North America -- USA -- Midwest;;North America -- USA -- Midwest
North America -- USA -- Minnesota -- Minneapolis -- Cristo Rey Jesuit High School Twin Cities;;North America -- USA -- Minnesota -- Minneapolis -- Cristo Rey Jesuit High School Twin Cities
North America -- USA -- Mississippi River;;North America -- USA -- Mississippi River
North America -- USA -- Missouri;;North America -- USA -- Missouri
North America -- USA -- Missouri -- Kansas City -- Rockhurst University;;North America -- USA -- Missouri -- Kansas City -- Rockhurst University
North America -- USA -- Missouri -- Saint Louis;;North America -- USA -- Missouri -- Saint Louis
North America -- USA -- Missouri -- Saint Louis -- Saint Louis University;;North America -- USA -- Missouri -- Saint Louis -- Saint Louis University
North America -- USA -- Missouri -- St. Louis;;North America -- USA -- Missouri -- St. Louis
North America -- USA -- Missouri -- St. Louis -- Saint Louis University;;North America -- USA -- Missouri -- St. Louis -- Saint Louis University
North America -- USA -- Missouri -- St. Louis -- St. Francis Xavier Church;;North America -- USA -- Missouri -- St. Louis -- St. Francis Xavier Church
North America -- USA -- Missouri -- St. Louis -- St. Louis University;;North America -- USA -- Missouri -- St. Louis -- St. Louis University
North America -- USA -- Montana;;North America -- USA -- Montana
North America -- USA -- Montana -- Flathead Reservation -- St. Ignatius Mission;;North America -- USA -- Montana -- Flathead Reservation -- St. Ignatius Mission
North America -- USA -- Montana -- Stevensville -- St. Mary's Mission;;North America -- USA -- Montana -- Stevensville -- St. Mary's Mission
North America -- USA -- Nebraska -- Omaha;;North America -- USA -- Nebraska -- Omaha
North America -- USA -- Nebraska -- Omaha -- Creighton University;;North America -- USA -- Nebraska -- Omaha -- Creighton University
North America -- USA -- New England;;North America -- USA -- New England
North America -- USA -- New Hampshire;;North America -- USA -- New Hampshire
North America -- USA -- New Jersey;;North America -- USA -- New Jersey
North America -- USA -- New Jersey -- Jersey City -- St. Peter's University;;North America -- USA -- New Jersey -- Jersey City -- St. Peter's University
North America -- USA -- New Mexico;;North America -- USA -- New Mexico
North America -- USA -- New Mexico -- Albequeruque -- Martineztown;;North America -- USA -- New Mexico -- Albequeruque -- Martineztown
North America -- USA -- New York;;North America -- USA -- New York
North America -- USA -- New York -- Adirondacks;;North America -- USA -- New York -- Adirondacks
North America -- USA -- New York -- Brooklyn -- Brooklyn College;;North America -- USA -- New York -- Brooklyn -- Brooklyn College
North America -- USA -- New York -- Brooklyn -- Brooklyn Prep;;North America -- USA -- New York -- Brooklyn -- Brooklyn Prep
North America -- USA -- New York -- Buffalo -- Canisius College;;North America -- USA -- New York -- Buffalo -- Canisius College
North America -- USA -- New York -- Mohawk Valley;;North America -- USA -- New York -- Mohawk Valley
North America -- USA -- New York -- New York;;North America -- USA -- New York -- New York
North America -- USA -- New York -- New York City;;North America -- USA -- New York -- New York City
North America -- USA -- New York -- New York City -- Bronx -- Fordham Cemetery;;North America -- USA -- New York -- New York City -- Bronx -- Fordham Cemetery
North America -- USA -- New York -- New York City -- Bronx -- Fordham University;;North America -- USA -- New York -- New York City -- Bronx -- Fordham University
North America -- USA -- New York -- New York City -- College of St. Francis Xavier;;North America -- USA -- New York -- New York City -- College of St. Francis Xavier
North America -- USA -- New York -- New York City -- Fordham University;;North America -- USA -- New York -- New York City -- Fordham University
North America -- USA -- New York -- New York City -- General Theological Seminary;;North America -- USA -- New York -- New York City -- General Theological Seminary
North America -- USA -- New York -- New York City -- Manhattan;;North America -- USA -- New York -- New York City -- Manhattan
North America -- USA -- New York -- New York City -- Manhattan -- College of St. Xavier;;North America -- USA -- New York -- New York City -- Manhattan -- College of St. Xavier
North America -- USA -- New York -- New York City -- Manhattan -- Guggenheim Museum;;North America -- USA -- New York -- New York City -- Manhattan -- Guggenheim Museum
North America -- USA -- New York -- New York City -- Manhattan -- Regis High School;;North America -- USA -- New York -- New York City -- Manhattan -- Regis High School
North America -- USA -- New York -- New York City -- Regis High School;;North America -- USA -- New York -- New York City -- Regis High School
North America -- USA -- New York -- New York City -- Staten Island -- Mount Manresa;;North America -- USA -- New York -- New York City -- Staten Island -- Mount Manresa
North America -- USA -- New York -- New York City -- The Bronx -- Fordham University;;North America -- USA -- New York -- New York City -- The Bronx -- Fordham University
North America -- USA -- New York -- New York City -- The Bronx -- Fordham University -- Thomas More College;;North America -- USA -- New York -- New York City -- The Bronx -- Fordham University -- Thomas More College
North America -- USA -- New York -- Onandaga County;;North America -- USA -- New York -- Onandaga County
North America -- USA -- New York -- Ossernenon;;North America -- USA -- New York -- Ossernenon
North America -- USA -- New York -- Syracuse -- Le Moyne College;;North America -- USA -- New York -- Syracuse -- Le Moyne College
North America -- USA -- Ohio -- Cincinnati;;North America -- USA -- Ohio -- Cincinnati
North America -- USA -- Ohio -- Cincinnati -- Xavier University;;North America -- USA -- Ohio -- Cincinnati -- Xavier University
North America -- USA -- Ohio -- Cleveland -- John Carroll University;;North America -- USA -- Ohio -- Cleveland -- John Carroll University
North America -- USA -- Ohio -- Dayton -- University of Dayton;;North America -- USA -- Ohio -- Dayton -- University of Dayton
North America -- USA -- Oregon;;North America -- USA -- Oregon
North America -- USA -- Oregon -- Portland;;North America -- USA -- Oregon -- Portland
North America -- USA -- Oregon -- Portland -- Jesuit High School;;North America -- USA -- Oregon -- Portland -- Jesuit High School
North America -- USA -- Pennsylvania;;North America -- USA -- Pennsylvania
North America -- USA -- Pennsylvania -- Philadelphia;;North America -- USA -- Pennsylvania -- Philadelphia
North America -- USA -- Pennsylvania -- Philadelphia -- Old St. Joseph's Church;;North America -- USA -- Pennsylvania -- Philadelphia -- Old St. Joseph's Church
North America -- USA -- Pennsylvania -- Philadelphia -- Saint Joseph's University -- Francis A. Drexel Library;;North America -- USA -- Pennsylvania -- Philadelphia -- Saint Joseph's University -- Francis A. Drexel Library
North America -- USA -- Pennsylvania -- Philadelphia -- St. Joseph University;;North America -- USA -- Pennsylvania -- Philadelphia -- St. Joseph University
North America -- USA -- Pennsylvania -- Philadelphia -- St. Joseph's University;;North America -- USA -- Pennsylvania -- Philadelphia -- St. Joseph's University
North America -- USA -- Pennsylvania -- Scranton -- University of Scranton;;North America -- USA -- Pennsylvania -- Scranton -- University of Scranton
North America -- USA -- Puerto Rico -- Coamo;;North America -- USA -- Puerto Rico -- Coamo
North America -- USA -- Puerto Rico -- Ponce;;North America -- USA -- Puerto Rico -- Ponce
North America -- USA -- Puerto Rico -- San Juan;;North America -- USA -- Puerto Rico -- San Juan
North America -- USA -- Rhode Island;;North America -- USA -- Rhode Island
North America -- USA -- Rocky Mountains;;North America -- USA -- Rocky Mountains
North America -- USA -- San Diego;;North America -- USA -- San Diego
North America -- USA -- South Dakota;;North America -- USA -- South Dakota
North America -- USA -- Texas;;North America -- USA -- Texas
North America -- USA -- Texas -- El Paso;;North America -- USA -- Texas -- El Paso
North America -- USA -- Texas -- Galveston;;North America -- USA -- Texas -- Galveston
North America -- USA -- Texas -- Galveston -- St. Mary's University;;North America -- USA -- Texas -- Galveston -- St. Mary's University
North America -- USA -- The South;;North America -- USA -- The South
North America -- USA -- Upper Midwest;;North America -- USA -- Upper Midwest
North America -- USA -- Vermont;;North America -- USA -- Vermont
North America -- USA -- Virginia;;North America -- USA -- Virginia
North America -- USA -- Virginia -- Ajacán;;North America -- USA -- Virginia -- Ajacán
North America -- USA -- Virginia -- Chesapeake Bay;;North America -- USA -- Virginia -- Chesapeake Bay
North America -- USA -- Washington;;North America -- USA -- Washington
North America -- USA -- Washington -- Seattle -- Seattle University;;North America -- USA -- Washington -- Seattle -- Seattle University
North America -- USA -- Washington -- Spokane;;North America -- USA -- Washington -- Spokane
North America -- USA -- Washington -- Spokane -- Gonzaga University;;North America -- USA -- Washington -- Spokane -- Gonzaga University
North America -- USA -- Washington D.C. -- Georgetown University;;North America -- USA -- Washington D.C. -- Georgetown University
North America -- USA -- Washington, DC -- Georgetown University;;North America -- USA -- Washington, DC -- Georgetown University
North America -- USA -- West Virginia -- Wheeling;;North America -- USA -- West Virginia -- Wheeling
North America -- USA -- Wisconsin;;North America -- USA -- Wisconsin
North America -- USA -- Wisconsin -- Hales Corner -- Sacred Heart School of Theology;;North America -- USA -- Wisconsin -- Hales Corner -- Sacred Heart School of Theology
North America -- USA -- Wisconsin -- Land O'Lakes;;North America -- USA -- Wisconsin -- Land O'Lakes
North America -- USA -- Wisconsin -- Milwaukee -- Marquette University;;North America -- USA -- Wisconsin -- Milwaukee -- Marquette University
North America -- USA -- Wisconsin -- Prairie du Chien -- Campion Jesuit High School;;North America -- USA -- Wisconsin -- Prairie du Chien -- Campion Jesuit High School
North America-- USA -- Ohio -- Cincinnati -- Xavier University;;North America-- USA -- Ohio -- Cincinnati -- Xavier University
Oceania;;Oceania
Oceania -- Micronesia;;Oceania -- Micronesia
Oceania -- New Zealand;;Oceania -- New Zealand
Oceania -- New Zealand -- Otago;;Oceania -- New Zealand -- Otago
Oceania -- New Zealand -- Southland;;Oceania -- New Zealand -- Southland
Oceania -- USA -- Guam;;Oceania -- USA -- Guam
Oceania -- USA -- Northern Mariana Islands;;Oceania -- USA -- Northern Mariana Islands
Palau;;Palau
Panama;;Panama
Paraguay;;Paraguay
Paris;;Paris
Peru;;Peru
Philippines;;Philippines
Philippines -- Mindanao;;Philippines -- Mindanao
Poland;;Poland
Poland -- Great Poland (Wielkopolska) -- Śrem;;Poland -- Great Poland (Wielkopolska) -- Śrem
Poland, Lithuania;;Poland, Lithuania
