display_name;;name;;birth_date;;death_date
Sánchez, Tomás, 1550-1610;;Sánchez, Tomás;;1550;;1610
Scannone, Juan Carlos, 1931-;;Scannone, Juan Carlos;;1931;;
Schall von Bell, Adam, 1592-1666;;Schall von Bell, Adam;;1592;;1666
Schall von Bell, Johann Adam, 1592-1666;;Schall von Bell, Johann Adam;;1592;;1666
Schall von Bell, Johann Adam, c.1592-1666;;Schall von Bell, Johann Adam;;c.1592;;1666
Schall, James V., 1928-;;Schall, James V.;;1928;;
Schega, Johann, 1595-1694;;Schega, Johann;;1595;;1694
Scheiner, Christoph, 1575-1650;;Scheiner, Christoph;;1575;;1650
Scherer, Georg, 1540-1605;;Scherer, Georg;;1540;;1605
Schlatter, Fredric, 1926-2016;;Schlatter, Fredric;;1926;;2016
Schmid, Martin, 1692-1774;;Schmid, Martin;;1692;;1774
Schmid, Martin, 1694-1772;;Schmid, Martin;;1694;;1772
Schneider, Geoffrey, 1912-;;Schneider, Geoffrey;;1912;;
Schoonenberg, Piet J. A. M., 1911-1999;;Schoonenberg, Piet J. A. M.;;1911;;1999
Schoonenberg, Piet, 1911-1999;;Schoonenberg, Piet;;1911;;1999
Schorrich, Peter, active 16th century;;Schorrich, Peter;;active 16th century;;
Schott, André, 1552-1629;;Schott, André;;1552;;1629
Schott, Kaspar, 1608-1666;;Schott, Kaspar;;1608;;1666
Schrader, Clemens, 1820-1875;;Schrader, Clemens;;1820;;1875
Schreck, Johann (Terentius, Joannes), 1576-1630;;Schreck, Johann (Terentius, Joannes);;1576;;1630
Schreck, Johann (Terentius, Johannes), 1576-1630;;Schreck, Johann (Terentius, Johannes);;1576;;1630
Schroth, Raymond A., 1933-;;Schroth, Raymond A.;;1933;;
Schupp, Ambros, 1840-1914;;Schupp, Ambros;;1840;;1914
Schupp, Ambrósio, 1840-1914;;Schupp, Ambrósio;;1840;;1914
Schurhammer, Georg, 1882-1971;;Schurhammer, Georg;;1882;;1971
Schwager, Raymund, 1935-2004;;Schwager, Raymund;;1935;;2004
Schwickerath, Robert, 1869-1948;;Schwickerath, Robert;;1869;;1948
Schönleben, Johann Ludwig, 1618-1681;;Schönleben, Johann Ludwig;;1618;;1681
Schüller, Bruno, 1925-2007;;Schüller, Bruno;;1925;;2007
Scribani, Carlo, 1561-1629;;Scribani, Carlo;;1561;;1629
Secchi, Angelo, 1818-1878;;Secchi, Angelo;;1818;;1878
Sedeño, Antonio, c.1535-1595;;Sedeño, Antonio;;c.1535;;1595
Sedeño, Antonio, c.1535-1595;;Sedeño, Antonio;;c.1535;;1595
Segesser, Philipp, 1689-1761;;Segesser, Philipp;;1689;;1761
Seghers, Daniel, 1590-1661;;Seghers, Daniel;;1590;;1661
Segneri, Paolo, 1624-1694;;Segneri, Paolo;;1624;;1694
Segundo, Juan Luis, 1925-1996;;Segundo, Juan Luis;;1925;;1996
Segura, Juan Baptista de, 1529-1571;;Segura, Juan Baptista de;;1529;;1571
Seibel, Wolfgang, 1928-;;Seibel, Wolfgang;;1928;;
Seisdedos Sanz, Jerónimo, 1847-1923;;Seisdedos Sanz, Jerónimo;;1847;;1923
Selosse, Antoine, 1621-1687;;Selosse, Antoine;;1621;;1687
Selvatico, Pietro, 1932-2008;;Selvatico, Pietro;;1932;;2008
Semedo, Alvaro, 1585-1658;;Semedo, Alvaro;;1585;;1658
Semery, André, 1630-1717;;Semery, André;;1630;;1717
Semmelroth, Otto, 1912-1979;;Semmelroth, Otto;;1912;;1979
Semper, Pedro;;Semper, Pedro;;;;
Sepp, Anton, 1655-1733;;Sepp, Anton;;1655;;1733
Serarius, Nicolaus, 1555-1609;;Serarius, Nicolaus;;1555;;1609
Sesboüé, Bernard, 1929-;;Sesboüé, Bernard;;1929;;
Sestini, Benedict, 1816-1890;;Sestini, Benedict;;1816;;1890
Sevin, Jacques, 1882-1951;;Sevin, Jacques;;1882;;1951
Sforza Pallavicino, Pietro, 1607-1667;;Sforza Pallavicino, Pietro;;1607;;1667
Shall von Bell, Johann Adam, 1592-1666;;Shall von Bell, Johann Adam;;1592;;1666
Sheeran, Michael J., 1940-;;Sheeran, Michael J.;;1940;;
Shen Fu-Tsung, Michael Alphonsus, c.1658-1691;;Shen Fu-Tsung, Michael Alphonsus;;c.1658;;1691
Shireburn, Charles, 1684-1745;;Shireburn, Charles;;1684;;1745
Sichelbart, Ignaz, 1708-1780;;Sichelbart, Ignaz;;1708;;1780
Sierakowski, Sebastian, 1783-1824;;Sierakowski, Sebastian;;1783;;1824
Sievernich, Michael, 1945-;;Sievernich, Michael;;1945;;
Sigüenza y Góngora, Carlos de, 1645-1700;;Sigüenza y Góngora, Carlos de;;1645;;1700
Silva, António da, 1926-2005;;Silva, António da;;1926;;2005
Silva, Augusto da, 1929-2014;;Silva, Augusto da;;1929;;2014
Silva, Duarte da, 1536-1564;;Silva, Duarte da;;1536;;1564
Silveira, Gonçalo da, 1526-1561;;Silveira, Gonçalo da;;1526;;1561
Silveira, Gonçalo da, 1526-1561;;Silveira, Gonçalo da;;1526;;1561
Simonides, Ján, 1639-1674;;Simonides, Ján;;1639;;1674
Sindhunata, Gabrièl Possenti, 1952-;;Sindhunata, Gabrièl Possenti;;1952;;
Siqueira, Manuel de (Zheng Weixin), 1633-1673;;Siqueira, Manuel de (Zheng Weixin);;1633;;1673
Sitjar, Tomás, Saint, 1866-1936;;Sitjar, Tomás, Saint;;1866;;1936
Skarek, Leopold, 1874-1968;;Skarek, Leopold;;1874;;1968
Skarga, Piotr, 1536-1612;;Skarga, Piotr;;1536;;1612
Skorski, Jan, 1691-1751;;Skorski, Jan;;1691;;1751
Slattery, John Richard, 1851-1926;;Slattery, John Richard;;1851;;1926
Slavíček, Karel, 1678-1735;;Slavíček, Karel;;1678;;1735
Smedt, Charles de, 1831-1911;;Smedt, Charles de;;1831;;1911
Smet, Pierre-Jean de, 1801-1873;;Smet, Pierre-Jean de;;1801;;1873
Smith, Sydney Fenn, 1843-1922;;Smith, Sydney Fenn;;1843;;1922
Smith, William, 1594-1658;;Smith, William;;1594;;1658
Smogulecki, Jan Mikołaj, 1611-1656;;Smogulecki, Jan Mikołaj;;1611;;1656
Smogulecki, Jan Mikołaj, 1611-1656;;Smogulecki, Jan Mikołaj;;1611;;1656
Soares-Prabhu, George M., 1929-1995;;Soares-Prabhu, George M.;;1929;;1995
Soarez, Cypriano, 1524-1593;;Soarez, Cypriano;;1524;;1593
Sobrino, Jon, 1938-;;Sobrino, Jon;;1938;;
Soegijapranata, Albertus, 1904-1963;;Soegijapranata, Albertus;;1904;;1963
Soegijopranoto, Albertus, 1896-1963;;Soegijopranoto, Albertus;;1896;;1963
Soj, Valeriyan, 1929-1998;;Soj, Valeriyan;;1929;;1998
Sommal, Henri de, 1533-1619;;Sommal, Henri de;;1533;;1619
Sommervogel, Carlos, 1804-1902;;Sommervogel, Carlos;;1804;;1902
Sommervogel, Carlos, 1834-1902;;Sommervogel, Carlos;;1834;;1902
Sommet, Jacques, 1912-2012;;Sommet, Jacques;;1912;;2012
Sorge, Bartolomeo, 1929-;;Sorge, Bartolomeo;;1929;;
Southwell, Robert, 1561-1595;;Southwell, Robert;;1561;;1595
Southwell, Robert, Saint, 1561-1595;;Southwell, Robert, Saint;;1561;;1595
Southwell, Robert, Saint, c.1561-1595;;Southwell, Robert, Saint;;c.1561;;1595
Southwell, Thomas, 1592-1637;;Southwell, Thomas;;1592;;1637
Soutomaior, João, active 17th century;;Soutomaior, João;;active 17th century;;
Spadaro, Antonio, 1966-;;Spadaro, Antonio;;1966;;
Spanmüller, Jakob, 1542-1626;;Spanmüller, Jakob;;1542;;1626
Spiehalski, Mikołaj, c. 1800-1878;;Spiehalski, Mikołaj;;c. 1800;;1878
Spinola, Carlo, 1564-1622;;Spinola, Carlo;;1564;;1622
Spitzer, J. R., 1952-;;Spitzer, J. R.;;1952;;
Spohn, William C., 1944-2005;;Spohn, William C.;;1944;;2005
Sporschill, Georg, 1946-;;Sporschill, Georg;;1946;;
Springer, Henri, 1926-2012;;Springer, Henri;;1926;;2012
Stadlin, Franz Karl, 1777-1829;;Stadlin, Franz Karl;;1777;;1829
Stadlin, Franz, 1658-1740;;Stadlin, Franz;;1658;;1740
Stapleton, Thomas, c.1635-1598;;Stapleton, Thomas;;c.1635;;1598
Stattler, Benedikt, 1728-1797;;Stattler, Benedikt;;1728;;1797
Staudenmaier, John, 1939-;;Staudenmaier, John;;1939;;
Staudt, Johann Bernhard, 1654-1712;;Staudt, Johann Bernhard;;1654;;1712
Steele, Peter, 1939-2012;;Steele, Peter;;1939;;2012
Steele, Thomas J., 1933-2010;;Steele, Thomas J.;;1933;;2010
Stefonio, Bernardino, 1560-1620;;Stefonio, Bernardino;;1560;;1620
Stephens, Thomas, 1549-1619;;Stephens, Thomas;;1549;;1619
Stephonius, Bernardinus, 1562-1620;;Stephonius, Bernardinus;;1562;;1620
Stockhausen, Gerard Lawrence, 1949-2016;;Stockhausen, Gerard Lawrence;;1949;;2016
Stoeger, William R., 1943-2014;;Stoeger, William R.;;1943;;2014
Stoeger, William, 1943-2014;;Stoeger, William;;1943;;2014
Stolk, Harry C., 1928-2005;;Stolk, Harry C.;;1928;;2005
Stolzman, William, active 20th-21st century;;Stolzman, William;;active 20th-21st century;;
Storni, Hugo, 1922-2008;;Storni, Hugo;;1922;;2008
Strachan, Alexander, 1727-1793;;Strachan, Alexander;;1727;;1793
Stradiotti, Carlo, 1644-1724;;Stradiotti, Carlo;;1644;;1724
Strieder, William, 1919-2002;;Strieder, William;;1919;;2002
Strobach, Augustin, 1646-1684;;Strobach, Augustin;;1646;;1684
Stumpf, Kilian, 1655-1720;;Stumpf, Kilian;;1655;;1720
Středovský, Martin, 1587-1649;;Středovský, Martin;;1587;;1649
Suarez, Francisco, 1548-1617;;Suarez, Francisco;;1548;;1617
Suárez, Buenaventura, 1679-1750;;Suárez, Buenaventura;;1679;;1750
Suárez, Francisco, 1548-1617;;Suárez, Francisco;;1548;;1617
Sucquet, Antoine, 1574-c.1627;;Sucquet, Antoine;;1574;;c.1627
Sudbrack, Josef, 1925-2010;;Sudbrack, Josef;;1925;;2010
Suffren, Jean, 1571-1641;;Suffren, Jean;;1571;;1641
Suffren, Jean, c.1565-1641;;Suffren, Jean;;c.1565;;1641
Sugijopranoto, Albertus, 1896-1963;;Sugijopranoto, Albertus;;1896;;1963
Sullivan, Francis A., 1922-;;Sullivan, Francis A.;;1922;;
Sullivan, Francis Alfred, 1922-;;Sullivan, Francis Alfred;;1922;;
Sullivan, Francis, 1922-;;Sullivan, Francis;;1922;;
Sullivan, William Laurence, 1872 -1935;;Sullivan, William Laurence;;1872 ;;1935
Surin, Jean-Joseph, 1600-1665;;Surin, Jean-Joseph;;1600;;1665
Suárez (Soarez), Cipriano, 1524-1593;;Suárez (Soarez), Cipriano;;1524;;1593
Suárez, Francisco, 1548-1617;;Suárez, Francisco;;1548;;1617
Sveinsson, Jón (Nonni), 1857-1944;;Sveinsson, Jón (Nonni);;1857;;1944
Szántó, István, 1540-1612;;Szántó, István;;1540;;1612
Szelepcsenyi, Georgius, 1595-1685;;Szelepcsenyi, Georgius;;1595;;1685
Szentmártonyi, Ignatius, 1718-1793;;Szentmártonyi, Ignatius;;1718;;1793
Szent-Ivany, Martinus, 1633-1705;;Szent-Ivany, Martinus;;1633;;1705
Szilas, László, 1927-2012;;Szilas, László;;1927;;2012
Sztark, Adam, 1907-1942;;Sztark, Adam;;1907;;1942
Szwajko, Paweł, 1893-1943;;Szwajko, Paweł;;1893;;1943
Sánchez, Alonso, 1547-1593;;Sánchez, Alonso;;1547;;1593
Sánchez, Tomás, 1550-1610;;Sánchez, Tomás;;1550;;1610
Škvorc, Mijo, 1919-1989;;Škvorc, Mijo;;1919;;1989
Špidlík, Tomáš, 1919-2010;;Špidlík, Tomáš;;1919;;2010
Šteyer, Matěj Václav, 1630-1692;;Šteyer, Matěj Václav;;1630;;1692
Tacchi Venturi, Pietro, 1861-1956;;Tacchi Venturi, Pietro;;1861;;1956
Tachard, Guy, 1651-1712;;Tachard, Guy;;1651;;1712
Taft, Robert Francis, 1932-;;Taft, Robert Francis;;1932;;
Takač, Ferdinand, 1920-2013;;Takač, Ferdinand;;1920;;2013
Takács, Alexander, 1926-;;Takács, Alexander;;1926;;
Talbot, Peter, 1620-1680;;Talbot, Peter;;1620;;1680
Tamburini, Michelangelo, 1647-1730;;Tamburini, Michelangelo;;1647;;1730
Tanner, Adam, 1572-1632;;Tanner, Adam;;1572;;1632
Tanner, Mathias, 1630-1692;;Tanner, Mathias;;1630;;1692
Tanner, Mathias, 1636-1692;;Tanner, Mathias;;1636;;1692
Tapia, Gonzalo de, c.1561-1594;;Tapia, Gonzalo de;;c.1561;;1594
Tarnóczy, István, 1626-1689;;Tarnóczy, István;;1626;;1689
Taschereau de Linières, Claude Bertrand, 1658-1746;;Taschereau de Linières, Claude Bertrand;;1658;;1746
Tavares, Joaquim da Silva, 1866-1931;;Tavares, Joaquim da Silva;;1866;;1931
Teilhard de Chardin, Pierre, 1881-1955;;Teilhard de Chardin, Pierre;;1881;;1955
Teixeira, Manuel, 1536-1590;;Teixeira, Manuel;;1536;;1590
Teixeira, Manuel, active 20th-21st century;;Teixeira, Manuel;;active 20th-21st century;;
Telles, Balthazar, 1596-1675;;Telles, Balthazar;;1596;;1675
Tepe, Bernard, 1833-1904;;Tepe, Bernard;;1833;;1904
Terrenz, Johann, 1576-1630;;Terrenz, Johann;;1576;;1630
Terreros y Pando, Esteban de, 1707-1782;;Terreros y Pando, Esteban de;;1707;;1782
Terstriep, Dominik, 1971-;;Terstriep, Dominik;;1971;;
Tetlow, Joseph A., 1930-;;Tetlow, Joseph A.;;1930;;
Theobald, Christoph, 1943-;;Theobald, Christoph;;1943;;
Theobald, Cristoph, 1946-;;Theobald, Cristoph;;1946;;
Thiemann, Heinrich, 1829-1889;;Thiemann, Heinrich;;1829;;1889
Thiulen, Lorenzo Ignazio, 1746-1833;;Thiulen, Lorenzo Ignazio;;1746;;1833
Thomas, Antoine, 1644-1709;;Thomas, Antoine;;1644;;1709
Thomas, Joseph, 1915-1992;;Thomas, Joseph;;1915;;1992
Thorpe, John, 1715-1792;;Thorpe, John;;1715;;1792
Thorpe, John, 1726-1792;;Thorpe, John;;1726;;1792
Thébaud, Augustus J., 1807-1885;;Thébaud, Augustus J.;;1807;;1885
Thévenot, Melchisédech, 1620-1692;;Thévenot, Melchisédech;;1620;;1692
Tieffenthaler, Joseph, 1710-1785;;Tieffenthaler, Joseph;;1710;;1785
Tienda, Diego de;;Tienda, Diego de;;;;
Tilliette, Xavier, 1921-;;Tilliette, Xavier;;1921;;
Tilpe, Jan, 1644-1710;;Tilpe, Jan;;1644;;1710
Timon, Samuel, 1675-1736;;Timon, Samuel;;1675;;1736
Tiraboschi, Girolamo, 1731-1794;;Tiraboschi, Girolamo;;1731;;1794
Toledo, Francisco de, 1532-1596;;Toledo, Francisco de;;1532;;1596
Toledo, Francisco de, 1532-1596Nithard, Juan Everardo, 1607-1681;;Toledo, Francisco de, 1532-1596Nithard, Juan Everardo;;1607;;1681
Tollenaere, Jean de, 1582-1643;;Tollenaere, Jean de;;1582;;1643
Tornero, León, 1818-1877;;Tornero, León;;1818;;1877
Torre, Manuel Antonio de la, 1705-1776;;Torre, Manuel Antonio de la;;1705;;1776
Torrend, Camilo, 1875-1961;;Torrend, Camilo;;1875;;1961
Torres Rubio, Diego de, 1547-1638;;Torres Rubio, Diego de;;1547;;1638
Torres, Agustín, b.1566;;Torres, Agustín;;b.1566;;
Torres, Baltasar de, 1518-1561;;Torres, Baltasar de;;1518;;1561
Torres, Cosme de, 1510-1570;;Torres, Cosme de;;1510;;1570
Touremine, René-Joseph, 1661-1739;;Touremine, René-Joseph;;1661;;1739
Trancoso, Gonçalo Fernandes, 1541-1621;;Trancoso, Gonçalo Fernandes;;1541;;1621
Trigault, Nicolas, 1577-1628;;Trigault, Nicolas;;1577;;1628
Trigo, Pedro, 1942-;;Trigo, Pedro;;1942;;
Trips, Franz Xaver, 1630-1696;;Trips, Franz Xaver;;1630;;1696
Troll, Christian W., 1937-;;Troll, Christian W.;;1937;;
Tromp, Sebastian, 1889-1975;;Tromp, Sebastian;;1889;;1975
Truhlar, Vladimir, 1912-1977;;Truhlar, Vladimir;;1912;;1977
Trzebicki, Andrzej, 1607-1679;;Trzebicki, Andrzej;;1607;;1679
Tshering, Kinley, 1958-;;Tshering, Kinley;;1958;;
Tucci, Roberto, 1921-;;Tucci, Roberto;;1921;;
Tucci, Stefano, 1540-1597;;Tucci, Stefano;;1540;;1597
Tuccius, Stephanus, 1540-1597;;Tuccius, Stephanus;;1540;;1597
Tylkowski, Wojciech, 1629-1695;;Tylkowski, Wojciech;;1629;;1695
Tyrrell, George, 1861-1909;;Tyrrell, George;;1861;;1909
Tóth, Mike, 1838-1932;;Tóth, Mike;;1838;;1932
Tönneman, Georg, 1659-1740;;Tönneman, Georg;;1659;;1740
Ubach, José María, d.2014;;Ubach, José María;;;;d.2014
Urban, Georg, 1725-1780;;Urban, Georg;;1725;;1780
Uriarte, Manuel Joaquín, 1720-1802;;Uriarte, Manuel Joaquín;;1720;;1802
Urios, Saturnino, 1843-1916;;Urios, Saturnino;;1843;;1916
Urrutia Sasiaín, José Luis de, 1923-2004;;Urrutia Sasiaín, José Luis de;;1923;;2004
Ursis, Sabatino de, 1575-1620;;Ursis, Sabatino de;;1575;;1620
Ursis, Sebastiano de, 1575-1620;;Ursis, Sebastiano de;;1575;;1620
Uwens, Laurens, 1589-1641;;Uwens, Laurens;;1589;;1641
Üblacker, Christoph, 1722-1778;;Üblacker, Christoph;;1722;;1778
Vaccari, Alberto, 1875-1965;;Vaccari, Alberto;;1875;;1965
Vagnone, Alfonso, 1566-1640;;Vagnone, Alfonso;;1566;;1640
Vagnoni, Alfonso, 1566-1640;;Vagnoni, Alfonso;;1566;;1640
Vajda, Igor, 1935-2001;;Vajda, Igor;;1935;;2001
Valadier, Paul, 1933-;;Valadier, Paul;;1933;;
Valcarce, Moncho, 1935-1993;;Valcarce, Moncho;;1935;;1993
Valdivia, Luis de, 1561-1642;;Valdivia, Luis de;;1561;;1642
Valencia, Gregorio de, c.1549-1603;;Valencia, Gregorio de;;c.1549;;1603
Valensin, Auguste, 1879-1953;;Valensin, Auguste;;1879;;1953
Valera, Blas, 1551-1597;;Valera, Blas;;1551;;1597
Valeriano, Giuseppe, 1542-1596;;Valeriano, Giuseppe;;1542;;1596
Valignano, Alessandro, 1538-1606;;Valignano, Alessandro;;1538;;1606
Valignano, Alessandro, 1539-1606;;Valignano, Alessandro;;1539;;1606
Vallejo, José Ignacio, 1718-1785;;Vallejo, José Ignacio;;1718;;1785
Van Beeck, Frans Jozef, 1930-2011;;Van Beeck, Frans Jozef;;1930;;2011
Van de Kerckhove, Isidoor, 1790-1871;;Van de Kerckhove, Isidoor;;1790;;1871
Van de Velde, James Oliver, 1795-1855;;Van de Velde, James Oliver;;1795;;1855
Van den Gheyn, Joseph, 1854-1913;;Van den Gheyn, Joseph;;1854;;1913
Van den Steen, Cornelius, 1567-1637;;Van den Steen, Cornelius;;1567;;1637
van der Heyden, William, 1595-1638;;van der Heyden, William;;1595;;1638
van der Kun, Josephus, 1899-1981;;van der Kun, Josephus;;1899;;1981
van der Linden, Peter, 1941-1994;;van der Linden, Peter;;1941;;1994
van der Sandt, Maximilian, 1578-1656;;van der Sandt, Maximilian;;1578;;1656
van der Stap, Ton, 1934-2009;;van der Stap, Ton;;1934;;2009
van der Straeten, Joseph, 1918-2010;;van der Straeten, Joseph;;1918;;2010
van Ginneken, Jacobus, 1877-1945;;van Ginneken, Jacobus;;1877;;1945
Van Kilsdonk, Johannes Cornelius Josephus, 1917-2008;;Van Kilsdonk, Johannes Cornelius Josephus;;1917;;2008
van Lith, Franciscus Georgius Josephus, 1863-1926;;van Lith, Franciscus Georgius Josephus;;1863;;1926
Van Quickenborne, Charles Felix, 1788-1837;;Van Quickenborne, Charles Felix;;1788;;1837
van Spaendonck, Cas, 1875-1953;;van Spaendonck, Cas;;1875;;1953
van Teylingen, Augustinus, 1587-1669;;van Teylingen, Augustinus;;1587;;1669
Van Tricht, Victor, 1842-1897;;Van Tricht, Victor;;1842;;1897
Vandame, Charles, 1928-;;Vandame, Charles;;1928;;
Vanhoye, Albert, 1923-;;Vanhoye, Albert;;1923;;
Vanino, Miroslav, 1879-1965;;Vanino, Miroslav;;1879;;1965
Vanzan, Piersandro, 1934-2011;;Vanzan, Piersandro;;1934;;2011
Varillon, François, 1905-1978;;Varillon, François;;1905;;1978
Varo, Francisco, 1627-1687;;Varo, Francisco;;1627;;1687
Vasconcellos, Simão de, 1597-1671;;Vasconcellos, Simão de;;1597;;1671
Vass, George, 1928-2013;;Vass, George;;1928;;2013
Vassallo, Giovanni Battista Maria, 1691-1775;;Vassallo, Giovanni Battista Maria;;1691;;1775
Vavřinec, Jan, active 17th-18th century;;Vavřinec, Jan;;active 17th;;18th century
Vaz, António, 1523-1573;;Vaz, António;;1523;;1573
Vázquez, Gabriel, 1551-1604;;Vázquez, Gabriel;;1551;;1604
Veale, Joseph, 1921-2002;;Veale, Joseph;;1921;;2002
Vega, Cristóbal de, 1595-1672;;Vega, Cristóbal de;;1595;;1672
Vega, Jurij, 1754-1802;;Vega, Jurij;;1754;;1802
Velasco, Juan de, 1727-1792;;Velasco, Juan de;;1727;;1792
Venegas, Miguel, 1680-1764;;Venegas, Miguel;;1680;;1764
Venegas, Miguel, b.1531;;Venegas, Miguel;;b.1531;;
Verbiest, Ferdinand, 1623-1688;;Verbiest, Ferdinand;;1623;;1688
Verneda, Franjo Ksaver, 1736-1829;;Verneda, Franjo Ksaver;;1736;;1829
Versteylen, Luc, 1927-;;Versteylen, Luc;;1927;;
Vico, Antonio, 1565-1640;;Vico, Antonio;;1565;;1640
Victorinus, Georg, d. c.1631;;Victorinus, Georg;;;;d. c.1631
Vieira, António, 1608-1697;;Vieira, António;;1608;;1697
Vieira, António, 1608-1697;;Vieira, António;;1608;;1697
Vieira, Inácio, 1678-1739;;Vieira, Inácio;;1678;;1739
Vijūkas-Kojelavičius, Albertas, 1609-1677;;Vijūkas-Kojelavičius, Albertas;;1609;;1677
Vilela, Gaspar, 1525-1572;;Vilela, Gaspar;;1525;;1572
Villafañe, Diego León, 1741-1830;;Villafañe, Diego León;;1741;;1830
Villalpando, Juan Bautista, 1522-1608;;Villalpando, Juan Bautista;;1522;;1608
Villalpando, Juan Bautista, 1552-1608;;Villalpando, Juan Bautista;;1552;;1608
Villalón Aránguiz, Zoilo, 1822-1881;;Villalón Aránguiz, Zoilo;;1822;;1881
Villaneuva, Francisco de, 1509-1557;;Villaneuva, Francisco de;;1509;;1557
Villanueva, Francisco, 1509-1557;;Villanueva, Francisco;;1509;;1557
Vimont, Barthélemy, 1594-1667;;Vimont, Barthélemy;;1594;;1667
Vincent, Julian, active 16th century;;Vincent, Julian;;active 16th century;;
Vinterer, Jorge, active 18th century;;Vinterer, Jorge;;active 18th century;;
Viñes, Benito, 1837-1893;;Viñes, Benito;;1837;;1893
Viscardo y Guzmán, Juan Pablo, 1748-1798;;Viscardo y Guzmán, Juan Pablo;;1748;;1798
Visconti, Giovanni Maria, 1612-1682;;Visconti, Giovanni Maria;;1612;;1682
Visconti, Ignazio, 1682-1755;;Visconti, Ignazio;;1682;;1755
Vitelleschi, Muzio, 1563-1645;;Vitelleschi, Muzio;;1563;;1645
Vitelleschi, Muzio, 1563-1654;;Vitelleschi, Muzio;;1563;;1654
Vitoria, Eduardo, 1864-1958;;Vitoria, Eduardo;;1864;;1958
Vives Solar, Fernando, 1871-1935;;Vives Solar, Fernando;;1871;;1935
Vizcardo y Guzmán, Juan Pablo, 1748-1798;;Vizcardo y Guzmán, Juan Pablo;;1748;;1798
Viñas, Miguel, 1642-1718;;Viñas, Miguel;;1642;;1718
Viñes, Benito, 1837-1893;;Viñes, Benito;;1837;;1893
Vogels, Isidoor, 1860-1929;;Vogels, Isidoor;;1860;;1929
Volković, Franjo Ksaverski, active 18th century;;Volković, Franjo Ksaverski;;active 18th century;;
Von Balthasar, Hans Urs, 1905-1988;;Von Balthasar, Hans Urs;;1905;;1988
von Balthasar, Hans Urs, 1905-1988;;von Balthasar, Hans Urs;;1905;;1988
von Blathasar, Hans Urs, 1905-1988;;von Blathasar, Hans Urs;;1905;;1988
von Consbruch, Caspar Florenz, 1655-1712;;von Consbruch, Caspar Florenz;;1655;;1712
von Galli, Mario, 1904-1987;;von Galli, Mario;;1904;;1987
von Nell-Breuning, Oswald, 1890-1991;;von Nell-Breuning, Oswald;;1890;;1991
von Sachsen, Georg, 1893-1943;;von Sachsen, Georg;;1893;;1943
von Spee, Friedrich, 1591-1635;;von Spee, Friedrich;;1591;;1635
Vos, Jan de, 1936-2011;;Vos, Jan de;;1936;;2011
Vries, Jan de, 1823-1887;;Vries, Jan de;;1823;;1887
Vries, Josef de, 1898-1989;;Vries, Josef de;;1898;;1989
Vydra, Stanislav, 1741-1804;;Vydra, Stanislav;;1741;;1804
Vázquez, Gabriel, 1551-1604;;Vázquez, Gabriel;;1551;;1604
Véron, François, 1575-1649;;Véron, François;;1575;;1649
Waldack, Charles, 1798-1874;;Waldack, Charles;;1798;;1874
Walle, Jacques van de, 1599-1690;;Walle, Jacques van de;;1599;;1690
Wallius, Jacobus, 1599-1690;;Wallius, Jacobus;;1599;;1690
Walpole, Henry, 1558-1595;;Walpole, Henry;;1558;;1595
Walpole, Michael, 1570-c.1624;;Walpole, Michael;;1570;;c.1624
Walsh, Edmund A., 1885-1956;;Walsh, Edmund A.;;1885;;1956
Walsh, Edmund, 1885-1956;;Walsh, Edmund;;1885;;1956
Walsh, Michael P., 1912-1982;;Walsh, Michael P.;;1912;;1982
Wandelman, Godfried, 1591-1654;;Wandelman, Godfried;;1591;;1654
Wardaya, Baskara T., active 20th-21st century;;Wardaya, Baskara T.;;active 20th-21st century;;
Wasmann, Erich, 1859-1931;;Wasmann, Erich;;1859;;1931
Watts, Isaac, 1674-1748;;Watts, Isaac;;1674;;1748
Weber, Nick, 1939-;;Weber, Nick;;1939;;
Weigel, Gustave, 1906-1964;;Weigel, Gustave;;1906;;1964
Weissenbach, Joseph Anton, 1737-1801;;Weissenbach, Joseph Anton;;1737;;1801
Weissmahr, Béla, 1929-2005;;Weissmahr, Béla;;1929;;2005
Welch, Edward Holker, 1822-1904;;Welch, Edward Holker;;1822;;1904
Weston, William, c.1550-1615;;Weston, William;;c.1550;;1615
White, Andrew, 1579-1656;;White, Andrew;;1579;;1656
Wicki, S.J., Josef, 1904-1993;;Wicki, S.J., Josef;;1904;;1993
Wictrowski, Maximilian, 1660-1737;;Wictrowski, Maximilian;;1660;;1737
Widawski, Piotr, active 19th century;;Widawski, Piotr;;active 19th century;;
Wietrowsky, Max, 1660-1737;;Wietrowsky, Max;;1660;;1737
Wijns, Jacob, active 17th century;;Wijns, Jacob;;active 17th century;;
Wild, Robert A., 1940-;;Wild, Robert A.;;1940;;
Willekens, Peter Joannes, 1881-1971;;Willekens, Peter Joannes;;1881;;1971
Willes, Richard, active 1558-1573;;Willes, Richard;;active 1558;;1573
Williams, George, 1957-;;Williams, George;;1957;;
Windsor, Gerard, 1944-;;Windsor, Gerard;;1944;;
Wing, Joseph van, 1884-1970;;Wing, Joseph van;;1884;;1970
Winghe, Philips van, 1560-1592;;Winghe, Philips van;;1560;;1592
Witek, John W., 1933-2010;;Witek, John W.;;1933;;2010
Wolf, Theodor, 1841-1924;;Wolf, Theodor;;1841;;1924
Wong, George Bernard, d.2001;;Wong, George Bernard;;;;d.2001
Woodhouse, Thomas, d.1573;;Woodhouse, Thomas;;;;d.1573
